Date,Open EUR/CAD,Open EUR/CHF,Open USD/CAD,Open EUR/GBP,Open EUR/USD,Open EUR/CNY
2006-06-06,1.4256,1.5584,1.1054,0.6892,1.290006,10.3237
2006-06-07,1.4268,1.5587,1.113,0.68885,1.28215,10.2683
2006-06-08,1.4235,1.5622,1.1121,0.6892,1.280197,10.233
2006-06-09,1.4181,1.5584,1.1215,0.6861,1.264894,10.1251
2006-06-12,1.3952,1.5564,1.1062,0.6858,1.261543,10.105
2006-06-13,1.3831,1.5527,1.0992,0.6832,1.258701,10.0713
2006-06-14,1.3965,1.5539,1.1135,0.6839,1.2545950000000001,10.0677
2006-06-15,1.4032,1.5505,1.1133,0.6831,1.261002,10.085
2006-06-16,1.404,1.5552,1.1111,0.683,1.263951,10.0965
2006-06-19,1.4186,1.5557,1.1229,0.6822,1.263807,10.0767
2006-06-20,1.4092,1.5598,1.1204,0.6831,1.2580040000000001,10.0476
2006-06-21,1.4066,1.5582,1.1177,0.6828,1.259002,10.0797
2006-06-22,1.4016,1.5618,1.1076,0.686,1.266095,10.1096
2006-06-23,1.4063,1.56335,1.1178,0.688,1.2584,10.0645
2006-06-26,1.4028,1.5616,1.1217,0.6872,1.250907,9.9961
2006-06-27,1.414,1.56365,1.1231,0.6903,1.259192,10.0566
2006-06-28,1.4105,1.5641,1.1226,0.6902,1.257008,10.0372
2006-06-29,1.4083,1.5641,1.1233,0.69,1.2545950000000001,10.0172
2006-06-30,1.4044,1.566,1.1094,0.69255,1.266304,10.1424
2006-07-03,1.4296,1.564,1.1185,0.692,1.2789030000000001,10.1983
2006-07-04,1.4227,1.5664,1.1118,0.6946,1.280098,10.224
2006-07-05,1.4179,1.5657,1.1084,0.6931,1.279198,10.2274
2006-07-06,1.4157,1.5676,1.112,0.6936,1.27335,10.1557
2006-07-07,1.4216,1.5698,1.1127,0.6952,1.277694,10.1835
2006-07-10,1.4279,1.5665,1.1149,0.6923,1.280902,10.2032
2006-07-11,1.4303,1.5665,1.1229,0.6913,1.274307,10.153
2006-07-12,1.4448,1.56575,1.1318,0.6919,1.2768950000000001,10.1808
2006-07-13,1.4399,1.5673,1.133,0.6927,1.2715040000000002,10.1426
2006-07-14,1.4359,1.5597,1.1312,0.6882,1.269793,10.1175
2006-07-17,1.4254,1.5597,1.128,0.6873,1.263903,10.0297
2006-07-18,1.4211,1.5623,1.1354,0.68775,1.251894,10.008
2006-07-19,1.4189,1.56615,1.1353,0.6847,1.2502030000000002,9.9791
2006-07-20,1.4288,1.5716,1.134,0.6834,1.260001,9.9846
2006-07-21,1.4313,1.571,1.1331,0.683,1.2635040000000002,10.0808
2006-07-24,1.4458,1.5695,1.1379,0.6831,1.2706959999999998,10.0825
2006-07-25,1.4412,1.5743,1.1418,0.68235,1.2622440000000001,9.6792
2006-07-26,1.4349,1.5764,1.1407,0.6835,1.2584,9.7008
2006-07-27,1.4439,1.5773,1.1359,0.6853,1.271197,9.6577
2006-07-28,1.4414,1.5718,1.136,0.6831,1.269503,10.1326
2006-07-31,1.4415,1.5727,1.1294,0.6852,1.2765030000000002,9.7005
2006-08-01,1.4439,1.5713,1.1308,0.68365,1.2774,9.7637
2006-08-02,1.4496,1.57225,1.1311,0.6831,1.281854,9.7798
2006-08-03,1.4404,1.5733,1.1262,0.6809,1.2791489999999999,10.1552
2006-08-04,1.4396,1.5759,1.1249,0.678,1.28,10.1709
2006-08-07,1.4503,1.5736,1.1258,0.6753,1.288394,9.8003
2006-08-08,1.4332,1.5725,1.1189,0.67285,1.281903,9.8551
2006-08-09,1.436,1.5746,1.1246,0.6726,1.277302,9.8445
2006-08-10,1.4414,1.5774,1.1197,0.6752,1.28725,10.2604
2006-08-11,1.4418,1.5785,1.1274,0.6753,1.279198,9.8532
2006-08-14,1.4314,1.5786,1.1247,0.6727,1.273399,10.1575
2006-08-15,1.434,1.5793,1.1273,0.6736,1.2722,10.1691
2006-08-16,1.4349,1.5818,1.1221,0.675,1.2789030000000001,9.7799
2006-08-17,1.437,1.5786,1.1193,0.67715,1.284208,9.813
2006-08-18,1.4408,1.5809,1.123,0.6805,1.283005,9.869
2006-08-21,1.4443,1.5814,1.125,0.6818,1.283895,9.8282
2006-08-22,1.4393,1.5782,1.1183,0.68035,1.2872,10.2716
2006-08-23,1.4279,1.5803,1.1149,0.67815,1.281197,10.18
2006-08-24,1.4217,1.5796,1.1124,0.6754,1.2783959999999999,9.815
2006-08-25,1.4161,1.5812,1.11,0.67585,1.276194,10.1533
2006-08-28,1.4151,1.5806,1.1094,0.6759,1.276096,9.7861
2006-08-29,1.4213,1.58055,1.1112,0.6751,1.2793450000000002,9.8125
2006-08-30,1.4205,1.5761,1.1074,0.6752,1.282907,9.7977
2006-08-31,1.4231,1.575,1.1085,0.67385,1.283944,9.8031
2006-09-01,1.414,1.5764,1.1042,0.6729,1.280902,9.828
2006-09-04,1.4188,1.5791,1.1043,0.67365,1.285298,9.7924
2006-09-05,1.4228,1.5803,1.1068,0.6746,1.2856940000000001,9.8143
2006-09-06,1.4244,1.5813,1.111,0.6766,1.282298,9.7885
2006-09-07,1.417,1.5818,1.1056,0.6794,1.282101,9.7794
2006-09-08,1.4128,1.5817,1.1102,0.6786,1.273107,9.7465
2006-09-11,1.4201,1.5813,1.121,0.6789,1.267299,10.0513
2006-09-12,1.425,1.581,1.1215,0.68085,1.270793,9.7265
2006-09-13,1.4215,1.5868,1.1196,0.6766,1.2691,9.7033
2006-09-14,1.421,1.5857,1.1193,0.6761,1.269696,9.682
2006-09-15,1.4222,1.5929,1.118,0.6743,1.272297,9.7097
2006-09-18,1.4142,1.5891,1.1184,0.6729,1.264302,9.6758
2006-09-19,1.4198,1.5885,1.1173,0.6756,1.2709059999999999,10.0676
2006-09-20,1.4286,1.5868,1.1271,0.6736,1.267893,10.0443
2006-09-21,1.4306,1.5874,1.1279,0.6721,1.2686979999999999,9.646
2006-09-22,1.4299,1.5877,1.1189,0.67185,1.2782,9.6817
2006-09-25,1.4294,1.5803,1.1176,0.6726,1.279296,9.75
2006-09-26,1.4236,1.5785,1.1166,0.6707,1.274892,9.7123
2006-09-27,1.412,1.5775,1.1131,0.6694,1.268794,10.0164
2006-09-28,1.4123,1.58035,1.1115,0.6724,1.2706959999999998,9.6353
2006-09-29,1.4111,1.5841,1.1108,0.67695,1.270648,9.6403
2006-10-02,1.417,1.585,1.1179,0.6774,1.268006,9.6166
2006-10-03,1.4206,1.583,1.1154,0.6751,1.274194,9.6245
2006-10-04,1.4287,1.5858,1.1223,0.6751,1.273593,10.0416
2006-10-05,1.4307,1.5874,1.126,0.6738,1.2715040000000002,10.0124
2006-10-06,1.429,1.5892,1.1256,0.6756,1.269599,10.0108
2006-10-09,1.4178,1.5881,1.1264,0.67315,1.259097,9.6292
2006-10-10,1.4148,1.5891,1.123,0.6745,1.260097,9.5626
2006-10-11,1.4201,1.5933,1.1332,0.6759,1.253196,9.9105
2006-10-12,1.4243,1.593,1.1371,0.67515,1.252505,9.5365
2006-10-13,1.4243,1.5923,1.134,0.67545,1.256108,9.5221
2006-10-16,1.4207,1.5929,1.1366,0.6739,1.2505,9.8704
2006-10-17,1.4242,1.59225,1.1363,0.6732,1.253997,9.5087
2006-10-18,1.4301,1.59045,1.1401,0.6701,1.254406,9.5053
2006-10-19,1.4236,1.5919,1.1354,0.6712,1.253997,9.5234
2006-10-20,1.4243,1.5876,1.1282,0.6726,1.262897,9.5364
2006-10-23,1.418,1.5877,1.1242,0.66985,1.261193,9.5681
2006-10-24,1.4155,1.5896,1.1282,0.6698,1.255193,9.516
2006-10-25,1.4145,1.5907,1.1266,0.6703,1.255792,9.9072
2006-10-26,1.4175,1.5941,1.1233,0.6714,1.2614,9.5297
2006-10-27,1.4248,1.5911,1.1227,0.67135,1.2692450000000002,9.5948
2006-10-30,1.4246,1.5895,1.119,0.671,1.273107,10.0044
2006-10-31,1.4306,1.5885,1.1254,0.66945,1.271892,9.6267
2006-11-01,1.4314,1.5876,1.1215,0.6688,1.2765030000000002,9.5999
2006-11-02,1.4441,1.5887,1.1323,0.6687,1.2754940000000001,10.0222
2006-11-03,1.4479,1.5912,1.1331,0.6695,1.277906,9.6549
2006-11-06,1.4356,1.5936,1.1289,0.6686,1.271892,9.6519
2006-11-07,1.4374,1.597,1.1297,0.67025,1.272799,9.6056
2006-11-08,1.4433,1.5957,1.1297,0.6704,1.277906,10.0351
2006-11-09,1.4399,1.5959,1.1289,0.6697,1.27595,9.6671
2006-11-10,1.4482,1.594,1.1284,0.673,1.2836969999999999,9.6538
2006-11-13,1.4526,1.592,1.1308,0.672,1.2847030000000002,9.7295
2006-11-14,1.4564,1.594,1.1365,0.6731,1.281903,9.6936
2006-11-15,1.4572,1.5933,1.1373,0.6757,1.2813940000000001,9.6868
2006-11-16,1.4605,1.5976,1.1388,0.6786,1.282397,9.6626
2006-11-17,1.4608,1.5964,1.1416,0.6772,1.279198,9.6838
2006-11-20,1.469,1.5955,1.146,0.6767,1.282101,10.0747
2006-11-21,1.4684,1.59405,1.1461,0.6755,1.281608,9.7047
2006-11-22,1.4713,1.5934,1.1459,0.6759,1.284406,9.684
2006-11-23,1.4713,1.5934,1.1459,0.6759,1.284406,9.684
2006-11-24,1.4787,1.5848,1.1421,0.6759,1.295203,9.7885
2006-11-27,1.4904,1.5835,1.1328,0.6781,1.315807,9.8839
2006-11-28,1.4873,1.584,1.1329,0.6772,1.313405,9.9031
2006-11-29,1.4913,1.5876,1.1299,0.67585,1.320202,9.9079
2006-11-30,1.4969,1.59095,1.1387,0.67545,1.3148030000000002,10.2819
2006-12-01,1.513,1.5869,1.1416,0.67375,1.325996,10.3673
2006-12-04,1.5262,1.5903,1.1427,0.67405,1.335541,9.9672
2006-12-05,1.5206,1.5913,1.1406,0.673,1.3336,10.0184
2006-12-06,1.5213,1.5874,1.1424,0.6747,1.331806,10.4021
2006-12-07,1.5248,1.5888,1.1474,0.67555,1.3286040000000001,10.3902
2006-12-08,1.5274,1.5881,1.1498,0.6766,1.3286040000000001,10.01
2006-12-11,1.5146,1.5896,1.149,0.6748,1.318392,10.3166
2006-12-12,1.5207,1.5918,1.1478,0.6758,1.3251,10.333
2006-12-13,1.5302,1.5928,1.152,0.6738,1.328498,10.3413
2006-12-14,1.5272,1.5934,1.1558,0.6716,1.321807,10.3207
2006-12-15,1.5212,1.5966,1.1569,0.67035,1.315305,10.2815
2006-12-18,1.5146,1.59755,1.158,0.6698,1.308455,10.2302
2006-12-19,1.5148,1.6008,1.1563,0.6726,1.3104959999999999,10.203
2006-12-20,1.5202,1.6017,1.1514,0.6699,1.3207950000000002,10.2985
2006-12-21,1.513,1.6042,1.1471,0.6706,1.318705,10.2832
2006-12-22,1.5225,1.6029,1.155,0.6717,1.318392,10.2772
2006-12-25,1.5208,1.6017,1.1578,0.66995,1.313698,10.2458
2006-12-26,1.52,1.6019,1.1577,0.6703,1.3135940000000002,10.2458
2006-12-27,1.5226,1.6023,1.1616,0.6703,1.311407,10.2668
2006-12-28,1.5241,1.6084,1.1613,0.6704,1.312508,10.244
2006-12-29,1.5246,1.6064,1.16,0.6698,1.3148030000000002,10.2748
2007-01-01,1.5386,1.6089,1.166,0.6735,1.319801,10.2832
2007-01-02,1.5385,1.6084,1.1645,0.673,1.321895,10.3296
2007-01-03,1.5457,1.6105,1.1646,0.6725,1.327598,10.3639
2007-01-04,1.5441,1.6133,1.1725,0.6744,1.317107,10.2729
2007-01-05,1.5412,1.613,1.1775,0.6736,1.3090030000000001,10.2009
2007-01-08,1.5261,1.60715,1.1734,0.674,1.3007959999999998,10.1459
2007-01-09,1.5305,1.6099,1.1744,0.6718,1.303696,10.1541
2007-01-10,1.5285,1.6135,1.1763,0.6699,1.299596,10.1251
2007-01-11,1.5181,1.6123,1.174,0.6694,1.293895,10.0812
2007-01-12,1.5183,1.61105,1.178,0.66305,1.289607,10.0372
2007-01-15,1.5125,1.6123,1.1684,0.6592,1.292892,10.0597
2007-01-16,1.5107,1.6147,1.1681,0.65835,1.293695,10.0608
2007-01-17,1.5188,1.6126,1.1761,0.6586,1.292006,10.0429
2007-01-18,1.5163,1.6134,1.1723,0.6565,1.293996,10.0459
2007-01-19,1.5209,1.6163,1.1735,0.6564,1.296193,10.0346
2007-01-22,1.52,1.6178,1.1728,0.6565,1.296294,10.0626
2007-01-23,1.5287,1.6176,1.1808,0.6549,1.295001,10.0523
2007-01-24,1.5377,1.61835,1.1811,0.6568,1.302406,10.1085
2007-01-25,1.5276,1.6181,1.1784,0.6586,1.2964959999999999,10.0558
2007-01-26,1.5306,1.6147,1.1832,0.6581,1.2935940000000001,10.0318
2007-01-29,1.5241,1.6188,1.1794,0.6587,1.2923069999999999,10.0182
2007-01-30,1.532,1.6223,1.1823,0.66075,1.296294,10.0454
2007-01-31,1.5285,1.6227,1.1792,0.6607,1.2965959999999999,10.0519
2007-02-01,1.5299,1.6209,1.1753,0.663,1.302406,10.0845
2007-02-02,1.5353,1.6192,1.17945,0.6617,1.3018969999999999,10.0831
2007-02-05,1.5344,1.6174,1.18435,0.6592,1.296294,10.0306
2007-02-06,1.5276,1.6139,1.18125,0.65945,1.293393,10.0129
2007-02-07,1.5344,1.6097,1.1819,0.6586,1.2986,10.0397
2007-02-08,1.543,1.6152,1.1849,0.6604,1.302253,10.0675
2007-02-09,1.5419,1.6242,1.1829,0.66545,1.304002,10.0802
2007-02-12,1.5277,1.62365,1.17365,0.6663,1.301998,10.0576
2007-02-13,1.5234,1.6248,1.1754,0.66555,1.296294,10.0329
2007-02-14,1.5214,1.6254,1.1675,0.6696,1.3032030000000001,10.0862
2007-02-15,1.5311,1.6275,1.1655,0.66855,1.3139049999999999,10.1633
2007-02-16,1.5273,1.6221,1.163,0.6729,1.313301,10.1703
2007-02-19,1.5297,1.62125,1.1638,0.6732,1.314907,10.1603
2007-02-20,1.531,1.6222,1.16455,0.6739,1.315391,10.1688
2007-02-21,1.5377,1.6249,1.17,0.6718,1.3145959999999999,10.1595
2007-02-22,1.5239,1.6264,1.1601,0.6724,1.313991,10.1525
2007-02-23,1.5247,1.6251,1.1619,0.6708,1.312508,10.1603
2007-02-26,1.5265,1.6225,1.1581,0.6708,1.3182,10.182
2007-02-27,1.5307,1.6216,1.1603,0.6718,1.319592,10.176
2007-02-28,1.544,1.6119,1.167,0.674,1.3229959999999998,10.2333
2007-03-01,1.5476,1.6127,1.17,0.6736,1.3229440000000001,10.217
2007-03-02,1.5446,1.6118,1.1728,0.6727,1.317159,10.1798
2007-03-05,1.5519,1.6029,1.1772,0.6816,1.3186,10.1895
2007-03-06,1.5442,1.5972,1.1803,0.6811,1.308592,10.1275
2007-03-07,1.5442,1.6073,1.1753,0.6787,1.3139049999999999,10.1273
2007-03-08,1.5516,1.6026,1.1776,0.6827,1.317801,10.1558
2007-03-09,1.5494,1.6124,1.1798,0.6806,1.3138020000000001,10.1415
2007-03-12,1.5379,1.6186,1.1718,0.6772,1.312594,10.1382
2007-03-13,1.5439,1.6153,1.171,0.6824,1.3186,10.1906
2007-03-14,1.5479,1.6053,1.1733,0.6842,1.319192,10.2117
2007-03-15,1.5559,1.6105,1.1758,0.6824,1.323399,10.2235
2007-03-16,1.561,1.6111,1.1756,0.6849,1.328392,10.2242
2007-03-19,1.5663,1.6056,1.1761,0.6858,1.332001,10.2705
2007-03-20,1.5665,1.6125,1.1767,0.6837,1.3312030000000001,10.2753
2007-03-21,1.5443,1.6135,1.16,0.67875,1.3313979999999999,10.2735
2007-03-22,1.5492,1.6196,1.1563,0.68065,1.339998,10.2683
2007-03-23,1.5434,1.6186,1.1577,0.6784,1.333493,10.2784
2007-03-26,1.5406,1.61927,1.1611,0.677,1.326999,10.2462
2007-03-27,1.547,1.6203,1.1608,0.6766,1.3332979999999999,10.2954
2007-03-28,1.5449,1.6176,1.15641,0.6792,1.3362020000000001,10.3092
2007-03-29,1.5425,1.6197,1.159,0.6782,1.3313979999999999,10.2825
2007-03-30,1.5449,1.6233,1.1586,0.6792,1.333796,10.2837
2007-04-02,1.5393,1.6225,1.1523,0.6786,1.335791,10.3053
2007-04-03,1.5459,1.6241,1.1562,0.67585,1.3370950000000001,10.316
2007-04-04,1.5433,1.6294,1.1588,0.675,1.332498,10.3112
2007-04-05,1.549,1.6301,1.1587,0.67652,1.337202,10.3161
2007-04-06,1.5453,1.6313,1.151,0.6811,1.343201,10.3535
2007-04-09,1.5386,1.6346,1.1508,0.68045,1.337399,10.3535
2007-04-10,1.5392,1.6381,1.15255,0.6806,1.335595,10.3523
2007-04-11,1.5399,1.635,1.1471,0.6811,1.3430030000000002,10.3718
2007-04-12,1.531,1.6394,1.1396,0.6798,1.343996,10.3617
2007-04-13,1.5304,1.6406,1.1344,0.6812,1.349291,10.3974
2007-04-16,1.5422,1.6465,1.1363,0.68265,1.357792,10.4186
2007-04-17,1.5319,1.6432,1.1324100000000001,0.6802,1.353107,10.4482
2007-04-18,1.535,1.6404,1.1313,0.676,1.357202,10.4717
2007-04-19,1.5344,1.638,1.1272,0.6775,1.3616,10.4619
2007-04-20,1.5376,1.6412,1.1287,0.6798,1.362509,10.4791
2007-04-23,1.5266,1.6408,1.1224,0.6782,1.360507,10.4763
2007-04-24,1.5236,1.6419,1.1219,0.6787,1.358308,10.4667
2007-04-25,1.5289,1.6377,1.1215,0.6808,1.36355,10.5038
2007-04-26,1.5204,1.6443,1.11529,0.681,1.3637540000000001,10.513
2007-04-27,1.5247,1.6426,1.122,0.6824,1.358991,10.4791
2007-04-30,1.5219,1.6423,1.1159,0.6834,1.364107,10.4868
2007-05-01,1.5143,1.6467,1.1096,0.6824,1.365393,10.5053
2007-05-02,1.512,1.6515,1.1116,0.6804,1.3600079999999999,10.4506
2007-05-03,1.5064,1.6499,1.1087,0.6831,1.358806,10.4576
2007-05-04,1.5008,1.6483,1.10745,0.6816,1.355601,10.4329
2007-05-07,1.505,1.6459,1.10705,0.6818,1.359804,10.4591
2007-05-08,1.4986,1.6478,1.10208,0.6822,1.3600079999999999,10.4714
2007-05-09,1.4969,1.6495,1.1055,0.6805,1.354206,10.3946
2007-05-10,1.4956,1.6486,1.10591,0.6785,1.3527040000000001,10.4035
2007-05-11,1.4975,1.6447,1.111,0.6809,1.348399,10.3756
2007-05-14,1.5038,1.6484,1.1113,0.6827,1.353491,10.3832
2007-05-15,1.4979,1.6505,1.106,0.684,1.354298,10.382
2007-05-16,1.493,1.6514,1.0982,0.6844,1.359508,10.4307
2007-05-17,1.491,1.6527,1.1032,0.6837,1.3523020000000001,10.366
2007-05-18,1.4833,1.6561,1.0992,0.6832,1.349601,10.3289
2007-05-21,1.4721,1.6611,1.08895,0.6845,1.352503,10.3362
2007-05-22,1.4611,1.6559,1.085,0.6829,1.346892,10.2915
2007-05-23,1.4624,1.654,1.0873,0.6809,1.345207,10.2849
2007-05-24,1.4575,1.652,1.0834,0.6774,1.346004,10.2989
2007-05-25,1.4562,1.6482,1.0845,0.6762,1.3430030000000002,10.2546
2007-05-28,1.4513,1.65,1.079,0.6779,1.345098,10.2727
2007-05-29,1.4525,1.6521,1.08,0.67825,1.345098,10.2612
2007-05-30,1.4431,1.6472,1.0734,0.6789,1.344701,10.2936
2007-05-31,1.442,1.6463,1.074,0.6794,1.343201,10.2398
2007-06-01,1.4394,1.6482,1.0699,0.6794,1.345605,10.2678
2007-06-04,1.4257,1.6527,1.0612,0.6778,1.344194,10.2661
2007-06-05,1.4275,1.6494,1.0582,0.67735,1.3491090000000001,10.2958
2007-06-06,1.4357,1.6469,1.0623,0.67825,1.352009,10.3162
2007-06-07,1.4279,1.64202,1.0585,0.67729,1.3496920000000001,10.2811
2007-06-08,1.4276,1.6436,1.0634,0.6786,1.342805,10.263
2007-06-11,1.4179,1.6507,1.0616,0.679,1.3362020000000001,10.2221
2007-06-12,1.415,1.65346,1.0598,0.67795,1.335399,10.2193
2007-06-13,1.4191,1.6522,1.0668,0.6736,1.330601,10.1646
2007-06-14,1.42,1.6558,1.0671,0.6745,1.331009,10.1264
2007-06-15,1.4212,1.6592,1.0675,0.6759,1.3313979999999999,10.1291
2007-06-18,1.4289,1.662,1.0678,0.67703,1.338401,10.1704
2007-06-19,1.43626,1.6659,1.071,0.6762,1.3415979999999998,10.2046
2007-06-20,1.4256,1.6648,1.0624,0.6752,1.3423,10.1993
2007-06-21,1.4293,1.6585,1.0675,0.6722,1.339405,10.2069
2007-06-22,1.4379,1.662,1.0738,0.6718,1.339405,10.1876
2007-06-25,1.4384,1.6541,1.0683,0.6733,1.346602,10.2406
2007-06-26,1.4405,1.6533,1.0699,0.6739,1.346602,10.2278
2007-06-27,1.4385,1.6522,1.0698,0.6728,1.344899,10.2361
2007-06-28,1.4395,1.654,1.0698,0.6726,1.345497,10.2129
2007-06-29,1.4241,1.6556,1.0593,0.6714,1.344701,10.234
2007-07-02,1.4383,1.6532,1.0622,0.674,1.354298,10.2766
2007-07-03,1.4381,1.6489,1.0551,0.6754,1.3631959999999999,10.343
2007-07-04,1.4428,1.655,1.0601,0.6746,1.361192,10.3181
2007-07-05,1.4392,1.6569099999999999,1.0573,0.67518,1.3616,10.3263
2007-07-06,1.4359,1.6554,1.0563,0.6758,1.359804,10.3068
2007-07-09,1.4292,1.6594,1.0491,0.6772,1.362806,10.3389
2007-07-10,1.4285,1.657,1.0488600000000001,0.676,1.362398,10.3351
2007-07-11,1.452,1.6531,1.0554,0.6784,1.376103,10.377
2007-07-12,1.4502,1.6571,1.0546,0.6766800000000001,1.375402,10.384
2007-07-13,1.4409,1.6584,1.0454,0.6792,1.378607,10.4025
2007-07-16,1.443,1.6569099999999999,1.0476,0.6772,1.377391,10.4153
2007-07-17,1.43763,1.6567,1.04374,0.6762,1.377809,10.4114
2007-07-18,1.4383,1.6554,1.0432,0.6732,1.3791959999999999,10.4023
2007-07-19,1.4413,1.6575,1.0441,0.6722,1.380891,10.4268
2007-07-20,1.43947,1.6612,1.0432,0.67338,1.379996,10.4241
2007-07-23,1.4498,1.6611,1.0479,0.673,1.383604,10.4426
2007-07-24,1.4446,1.6649,1.0466,0.6702,1.3803,10.428
2007-07-25,1.433,1.6631,1.0366,0.6704,1.3827049999999999,10.4348
2007-07-26,1.4297,1.6652,1.0418,0.6682,1.372495,10.3403
2007-07-27,1.4485,1.6536,1.0536,0.6712,1.3747969999999998,10.3668
2007-07-30,1.4498,1.6466,1.0638,0.6736,1.363104,10.3039
2007-07-31,1.4607,1.6492,1.0654,0.6758,1.371197,10.3313
2007-08-01,1.4582,1.6422,1.0669600000000001,0.6736800000000001,1.366998,10.3604
2007-08-02,1.4438,1.6463,1.0558,0.6729,1.3675959999999998,10.3346
2007-08-03,1.4430100000000001,1.6487,1.05303,0.6728,1.370595,10.3476
2007-08-06,1.461,1.6369,1.0576,0.677,1.381807,10.4267
2007-08-07,1.4508,1.64435,1.0517,0.6791,1.379805,10.4047
2007-08-08,1.4495,1.6444,1.05506,0.67948,1.374193,10.3858
2007-08-09,1.4469,1.6502,1.0485,0.67743,1.3803,10.4423
2007-08-10,1.445,1.6366,1.05705,0.6757,1.367297,10.3438
2007-08-13,1.4421,1.6408,1.0536,0.6766,1.369094,10.3617
2007-08-14,1.4353,1.6398,1.0545,0.6764399999999999,1.361304,10.3099
2007-08-15,1.4452,1.6384,1.0683,0.6776,1.3534,10.2695
2007-08-16,1.44964,1.6364,1.0799,0.6757,1.342696,10.2031
2007-08-17,1.4402,1.6337,1.0727,0.6761,1.342696,10.1688
2007-08-20,1.4296,1.6268,1.0612,0.6812600000000001,1.348709,10.2321
2007-08-21,1.4216,1.6247,1.0554,0.6776,1.3474,10.1992
2007-08-22,1.4318,1.6237,1.0642,0.6794,1.345605,10.2128
2007-08-23,1.4367299999999998,1.6344,1.0608,0.6791,1.354903,10.2697
2007-08-24,1.4295,1.6366,1.0547,0.6765,1.355803,10.2658
2007-08-27,1.4368,1.6425,1.051,0.6784,1.3675959999999998,10.3167
2007-08-28,1.438,1.6396,1.0548,0.6786,1.363791,10.2952
2007-08-29,1.4469,1.6335,1.0642,0.6797,1.3601,10.2755
2007-08-30,1.4495,1.6398,1.0604,0.6778,1.3669040000000001,10.3021
2007-08-31,1.4424,1.6422,1.0572,0.6772,1.364592,10.2764
2007-09-03,1.4381,1.6461,1.0548,0.6758,1.363401,10.2682
2007-09-04,1.4326,1.6471,1.0528,0.6747,1.3613959999999998,10.2482
2007-09-05,1.4283,1.6475,1.0489,0.6759,1.361804,10.2514
2007-09-06,1.438,1.6436,1.0534,0.6758,1.365393,10.3006
2007-09-07,1.4396,1.6444,1.0516,0.676,1.369507,10.3063
2007-09-10,,,,,,10.3695
2007-09-11,1.4526,1.6368,1.0521,0.6807,1.380891,10.3533
2007-09-12,1.4419,1.645,1.0424,0.6804,1.3837959999999998,10.3937
2007-09-13,1.44087,1.6468,1.0363,0.6852,1.3907049999999999,10.4385
2007-09-14,1.4348,1.6432,1.0349700000000002,0.6872,1.387001,10.4102
2007-09-17,1.4289,1.6487,1.0306,0.6912,1.386809,10.4236
2007-09-18,1.4249,1.6462,1.02785,0.6953,1.386693,10.4065
2007-09-19,1.4175,1.6509,1.0138,0.6942,1.397995,10.4155
2007-09-20,1.4163,1.6528,1.01435,0.698,1.396902,10.4633
2007-09-21,1.4086,1.6492,1.0008,0.7,1.407697,10.5721
2007-09-24,1.4066,1.6512,0.9983200000000001,0.6971,1.409106,10.5601
2007-09-25,1.4106299999999998,1.6512,1.0026,0.6964600000000001,1.407499,10.5568
2007-09-26,1.42055,1.6494,1.0041,0.7005,1.415008,10.594
2007-09-27,1.4188,1.6526,1.0042,0.7009,1.413208,10.4206
2007-09-28,1.4171,1.6597,1.0019,0.6982,1.415208,10.6044
2007-10-01,1.4164,1.6592,0.9928,0.6974,1.4271040000000002,10.6854
2007-10-02,1.4119,1.663,0.9919,0.6961,1.4236090000000001,10.6592
2007-10-03,1.4131,1.6628,0.9985,0.6936,1.415308,10.6104
2007-10-04,1.40746,1.6632,0.9986,0.6935,1.4099,10.6104
2007-10-05,1.4092,1.6601,0.9972,0.6931,1.413507,10.5834
2007-10-08,1.3889,1.6648,0.9819,0.6926,1.414907,10.5816
2007-10-09,1.38565,1.6664,0.9864,0.6899,1.40479,10.5271
2007-10-10,1.3856,1.6689,0.9825,0.6921,1.410795,10.5718
2007-10-11,1.3872200000000001,1.6736,0.9813,0.69255,1.414107,10.6107
2007-10-12,1.3858,1.678,0.9759,0.6978,1.420192,10.6599
2007-10-15,1.3785,1.6783,0.9732,0.696,1.416892,10.6399
2007-10-16,1.38496,1.6774,0.9754,0.6952,1.420495,10.6829
2007-10-17,1.3871,1.676,0.9787,0.6973,1.4176959999999998,10.6334
2007-10-18,1.3847,1.6756,0.97435,0.6966,1.421606,10.6629
2007-10-19,1.3921,1.6715,0.97395,0.69925,1.4296950000000002,10.7095
2007-10-22,1.3871,1.6657,0.9682,0.6988,1.433199,10.7384
2007-10-23,1.3863299999999998,1.6697,0.978,0.6975,1.417997,10.5958
2007-10-24,1.3780299999999999,1.6729,0.967,0.6952,1.425598,10.6702
2007-10-25,1.3821,1.671,0.969,0.6954,1.42631,10.6448
2007-10-26,1.3832,1.6694,0.9659,0.69845,1.432603,10.6778
2007-10-29,1.38411,1.6748,0.9608,0.7014,1.440798,10.762
2007-10-30,1.3743,1.6791,0.9535,0.6992,1.441691,10.7541
2007-10-31,1.3766,1.673,0.9534299999999999,0.6981,1.444002,10.755
2007-11-01,1.3701,1.6776,0.9467,0.6956,1.447011,10.7857
2007-11-02,1.3712,1.6695,0.9506,0.6941,1.442793,10.7735
2007-11-05,1.3575,1.6705,0.9359,0.6947,1.4506,10.7783
2007-11-06,1.351,1.6694,0.9329,0.6956,1.44789,10.7626
